,src,dest,total_voltage
8331,48397,48085,966.0
8332,48231,48397,207.0
8333,48231,48257,138.0
8334,48363,48237,69.0
8335,48497,48237,621.0
8336,48497,48367,621.0
8337,48367,48221,345.0
8338,48173,48329,207.0
8339,48113,48085,1104.0
8340,48245,48071,138.0
8341,06071,06065,2076.0
8342,48165,35025,138.0
8343,48363,48237,345.0
8344,06037,06059,626.0
8345,35039,35049,184.0
8346,48497,48439,483.0
8347,48251,48221,138.0
8348,48035,48425,46.0
8349,06057,06061,700.0
8350,48139,48113,966.0
8351,48221,48363,138.0
8352,48503,48363,138.0
8353,48093,48143,253.0
8354,48093,48143,69.0
8355,48035,48193,184.0
8356,48093,48193,184.0
8357,48193,48099,138.0
8358,48411,48281,69.0
8359,48155,48197,69.0
8360,48129,48191,69.0
8361,48101,48075,138.0
8362,48129,48179,414.0
8363,06027,32023,66.0
8364,48045,48153,483.0
8365,48135,48003,276.0
8366,48069,48279,161.0
8367,48017,48369,115.0
8368,48179,48233,69.0
8369,48395,48331,138.0
8370,48349,48217,69.0
8371,48213,48423,69.0
8372,48401,48073,138.0
8373,48213,48073,483.0
8374,48001,48073,276.0
8375,48401,48183,253.0
8376,48213,48001,138.0
8377,48213,48001,69.0
8378,48203,48365,69.0
8379,32003,06071,3086.0
8380,48459,48183,115.0
8381,48203,48183,621.0
8382,48401,48183,345.0
8383,48365,48183,138.0
8384,48009,48077,138.0
8385,48423,48401,759.0
8386,48423,48073,207.0
8387,48401,48365,207.0
8388,48203,48365,69.0
8389,48419,48365,138.0
8390,48317,48227,138.0
8391,48173,48227,138.0
8392,48451,48227,69.0
8393,48103,48135,276.0
8394,48173,48461,138.0
8395,48399,48081,46.0
8396,48383,48329,138.0
8397,48103,48461,414.0
8398,48103,48475,69.0
8399,48083,48399,46.0
8400,48451,48235,69.0
8401,48083,48399,138.0
8402,48145,48331,69.0
8403,48281,48099,138.0
8404,48035,48099,138.0
8405,48309,48145,207.0
8406,48349,48293,483.0
8407,48161,48001,138.0
8408,48161,48213,483.0
8409,48161,48293,69.0
8410,48161,48293,115.0
8411,48161,48289,828.0
8412,48001,48073,276.0
8413,48347,48073,138.0
8414,48405,48403,46.0
8415,48405,48403,138.0
8416,48005,48403,115.0
8417,48347,48405,138.0
8418,48351,48403,138.0
8419,48241,48403,138.0
8420,48471,48407,138.0
8421,48471,48185,138.0
8422,48313,48041,138.0
8423,48453,48491,1035.0
8424,48477,48051,138.0
8425,48385,48019,69.0
8426,48123,48255,69.0
8427,48089,48481,69.0
8428,48089,48481,276.0
8429,48239,48321,69.0
8430,48469,48239,207.0
8431,48057,48469,138.0
8432,48057,48239,69.0
8433,48039,48321,552.0
8434,48291,48071,46.0
8435,48279,48017,115.0
8436,48191,48075,207.0
8437,48079,48017,207.0
8438,48317,48115,138.0
8439,48227,48115,69.0
8440,48483,48211,138.0
8441,48393,48211,69.0
8442,48195,48295,69.0
8443,48357,48195,184.0
8444,48357,48195,184.0
8445,48211,48295,69.0
8446,48421,48111,69.0
8447,48341,48421,184.0
8448,48263,48125,207.0
8449,48421,48195,69.0
8450,48317,48033,138.0
8451,48317,48329,138.0
8452,48165,35025,115.0
8453,48371,48043,138.0
8454,48263,48415,138.0
8455,48107,48125,69.0
8456,48197,48075,69.0
8457,32003,06071,1800.0
8458,48113,48439,483.0
8459,48113,48257,138.0
8460,48113,48257,1449.0
8461,48223,48387,138.0
8462,48499,48223,207.0
8463,48005,48073,138.0
8464,48349,48139,598.0
8465,48161,48289,414.0
8466,04013,04021,1472.0
8467,48309,48027,552.0
8468,48395,48027,690.0
8469,48331,48027,483.0
8470,48051,48041,276.0
8471,48395,48293,552.0
8472,48203,48183,966.0
8473,48395,48041,276.0
8474,48441,48417,69.0
8475,48441,48253,897.0
8476,48151,48353,69.0
8477,48353,48335,759.0
8478,48253,48335,138.0
8479,48173,48033,345.0
8480,48227,48033,138.0
8481,48227,48115,69.0
8482,48135,48495,276.0
8483,04015,06071,130.0
8484,04015,06071,590.0
8485,48329,48003,138.0
8486,48173,48227,69.0
8487,48173,48431,138.0
8488,48173,48335,138.0
8489,48475,48135,276.0
8490,48475,48495,345.0
8491,48027,48099,207.0
8492,48413,48435,552.0
8493,48105,48461,414.0
8494,48383,48461,69.0
8495,48383,48105,69.0
8496,48141,48229,69.0
8497,48301,48495,138.0
8498,48383,48461,69.0
8499,48091,48187,690.0
8500,48029,48091,276.0
8501,35057,35043,115.0
8502,48245,48361,1334.0
8503,48245,48361,874.0
8504,04007,04021,345.0
8505,06013,06095,230.0
8506,06097,06095,460.0
8507,48369,48117,115.0
8508,48165,48501,529.0
8509,48037,48343,69.0
8510,48449,48343,69.0
8511,48025,48013,69.0
8512,48103,48135,207.0
8513,35017,35023,184.0
8514,06037,06071,1764.0
8515,06037,06059,790.0
8516,35049,35043,115.0
8517,48317,48033,345.0
8518,48187,48209,1104.0
8519,48039,48201,552.0
8520,06095,06041,460.0
8521,48279,48017,115.0
8522,48503,48237,69.0
8523,35051,35013,115.0
8524,06113,06011,120.0
8525,48249,48047,69.0
8526,48445,48501,230.0
8527,35049,35043,506.0
8528,06055,06095,580.0
8529,32031,32029,120.0
8530,48273,48355,276.0
8531,48371,48389,276.0
8532,48503,48009,414.0
8533,48157,48201,2001.0
8534,48113,48397,276.0
8535,48303,48219,69.0
8536,48097,48181,276.0
8537,48035,48217,828.0
8538,06089,06021,460.0
8539,04005,04025,838.0
8540,48449,48343,69.0
8541,48377,48243,69.0
8542,48467,48257,138.0
8543,48141,35013,989.0
8544,06059,06073,966.0
8545,48233,48195,115.0
8546,48303,48445,115.0
8547,48481,48321,1035.0
8548,48149,48021,414.0
8549,06099,06109,552.0
8550,48229,48109,69.0
8551,48499,48159,46.0
8552,48249,48297,230.0
8553,06113,06095,230.0
8554,06001,06013,2075.0
8555,48221,48425,690.0
8556,48065,48179,920.0
8557,48485,48009,759.0
8558,48043,48377,138.0
8559,48161,48349,483.0
8560,48449,48063,138.0
8561,48455,48407,138.0
8562,48157,48039,621.0
8563,35039,35055,345.0
8564,48135,48329,483.0
8565,48465,48105,69.0
8566,48375,48359,759.0
8567,48069,48117,391.0
8568,35001,35043,230.0
8569,48453,48021,1173.0
8570,48503,48415,345.0
8571,06053,06087,115.0
8572,32015,32027,120.0
8573,48049,48027,690.0
8574,35015,35005,414.0
8575,48299,48171,207.0
8576,48085,48147,46.0
8577,48071,48201,1311.0
8578,48273,48047,138.0
8579,48303,48189,460.0
8580,32013,32007,345.0
8581,48499,48379,69.0
8582,06073,06025,500.0
8583,48155,48101,69.0
8584,48251,48217,207.0
8585,06001,06077,1610.0
8586,06025,06065,966.0
8587,48167,48201,690.0
8588,48173,48431,276.0
8589,48185,48201,1035.0
8590,06057,06091,115.0
8591,48215,48355,345.0
8592,48177,48123,69.0
8593,48405,48419,138.0
8594,48469,48239,276.0
8595,48357,48295,69.0
8596,06115,06007,60.0
8597,48167,48201,1518.0
8598,48409,48321,345.0
8599,48251,48439,138.0
8600,48165,35025,115.0
8601,48133,48059,69.0
8602,48323,48465,138.0
8603,48261,48489,138.0
8604,48477,48473,138.0
8605,06063,06091,120.0
8606,48381,48375,644.0
8607,48035,48133,138.0
8608,48289,48001,138.0
8609,04013,04007,460.0
8610,48367,48439,552.0
8611,35007,35021,115.0
8612,48067,48315,345.0
8613,48067,48459,46.0
8614,48113,48121,759.0
8615,48309,48217,483.0
8616,48199,48457,207.0
8617,48499,48467,69.0
8618,04021,04017,1000.0
8619,06099,06077,460.0
8620,48449,48315,483.0
8621,48371,48105,621.0
8622,48141,35013,1173.0
8623,48279,48117,230.0
8624,35013,35035,69.0
8625,48439,48121,483.0
8626,48135,48227,345.0
8627,48029,48259,483.0
8628,48163,48325,276.0
8629,06047,06009,230.0
8630,48435,48105,207.0
8631,48085,48181,138.0
8632,04003,04019,713.0
8633,48209,48031,138.0
8634,48493,48255,138.0
8635,48277,48147,483.0
8636,48423,48401,483.0
8637,48385,48137,69.0
8638,48163,48013,483.0
8639,48401,48073,483.0
8640,04015,04025,460.0
8641,48057,48469,552.0
8642,06037,06071,2364.0
8643,48029,48259,276.0
8644,48035,48193,138.0
8645,06047,06099,635.0
8646,06009,06077,575.0
8647,06101,06061,230.0
8648,48113,48439,1173.0
8649,06025,06065,575.0
8650,06001,06085,1150.0
8651,48289,48225,138.0
8652,32031,32019,120.0
8653,48369,35009,115.0
8654,48275,48101,138.0
8655,48103,48105,276.0
8656,06019,06039,1840.0
8657,48213,48257,276.0
8658,48275,48155,483.0
8659,48055,48021,414.0
8660,48497,48237,690.0
8661,48051,48185,138.0
8662,06057,06061,120.0
8663,48179,48393,483.0
8664,04013,04025,1399.0
8665,06047,06039,805.0
8666,48279,48501,230.0
8667,35006,35031,299.0
8668,06001,06013,2029.0
8669,48473,48201,138.0
8670,48205,48111,184.0
8671,48025,48409,69.0
8672,06037,06111,330.0
8673,06033,06045,175.0
8674,06097,06041,460.0
8675,48259,48265,276.0
8676,06077,06067,690.0
8677,06019,06039,200.0
8678,35015,35025,345.0
8679,48085,48121,621.0
8680,48029,48013,483.0
8681,06081,06075,345.0
8682,48417,48253,345.0
8683,06019,06079,560.0
8684,48453,48209,414.0
8685,48231,48085,345.0
8686,32510,32029,120.0
8687,48143,48221,138.0
8688,48453,48331,345.0
8689,06101,06067,920.0
8690,48431,48081,414.0
8691,06107,06031,241.0
8692,48029,48255,345.0
8693,06063,06007,230.0
8694,04013,06071,230.0
8695,06085,06087,60.0
8696,48289,48395,414.0
8697,06095,06007,500.0
8698,48203,48459,138.0
8699,48349,48139,345.0
8700,35015,35025,345.0
8701,35028,35049,115.0
8702,48139,48217,483.0
8703,48317,48329,138.0
8704,06095,06011,920.0
8705,48441,48207,138.0
8706,48065,48233,345.0
8707,06115,06007,230.0
8708,48367,48221,138.0
8709,06001,06095,500.0
8710,06013,06095,1035.0
8711,48083,48049,138.0
8712,48445,48501,184.0
8713,06069,06053,115.0
8714,48409,48355,759.0
8715,35045,35031,920.0
8716,48139,48217,759.0
8717,32510,32019,240.0
8718,48317,48135,345.0
8719,06115,06101,579.0
8720,06047,06085,230.0
8721,48495,48003,276.0
8722,06017,06067,1150.0
8723,48225,48185,345.0
8724,35009,35041,230.0
8725,06059,06073,299.0
8726,48347,48005,276.0
8727,48397,48257,483.0
8728,48475,48389,207.0
8729,48035,48143,138.0
8730,06023,06045,60.0
8731,48477,48015,138.0
8732,48349,48217,276.0
8733,48157,48201,1794.0
8734,48471,48339,276.0
8735,06057,06091,170.0
8736,06001,06081,690.0
8737,48135,48329,621.0
8738,48353,48081,69.0
8739,06033,06055,115.0
8740,48161,48001,138.0
8741,48157,48481,345.0
8742,48091,48031,138.0
8743,48189,48437,345.0
8744,48503,48009,621.0
8745,48497,48121,138.0
8746,48027,48491,483.0
8747,48071,48201,1794.0
8748,48187,48321,345.0
8749,06001,06099,920.0
8750,48029,48187,690.0
8751,35009,35041,230.0
8752,35037,35009,115.0
8753,35025,48329,230.0
8754,06001,06067,230.0
8755,35013,35029,805.0
8756,06013,06081,230.0
8757,06033,06055,60.0
8758,48055,48187,483.0
8759,06103,06007,60.0
8760,48331,48491,138.0
8761,06033,06011,115.0
8762,48343,48203,345.0
8763,06055,06113,115.0
8764,06101,06113,115.0
8765,48205,48341,184.0
8766,06057,06115,60.0
8767,48279,35041,230.0
8768,48463,48325,207.0
8769,48215,48061,345.0
8770,48179,48483,230.0
8771,48055,48187,345.0
8772,06085,06087,230.0
8773,48469,48255,345.0
8774,48431,48335,138.0
8775,48309,48217,345.0
8776,06019,06107,640.0
8777,04001,35031,943.0
8778,48155,48075,690.0
8779,48487,48121,345.0
8780,48157,48039,759.0
8781,48479,48283,138.0
8782,32031,06049,345.0
8783,48465,48271,138.0
8784,04005,04017,598.0
8785,48113,48085,1449.0
8786,48391,48469,414.0
8787,06089,06103,120.0
8788,35039,35045,345.0
8789,06061,06067,1210.0
8790,48145,48027,69.0
8791,48151,48433,69.0
8792,06045,06011,115.0
8793,48251,48139,414.0
8794,48381,48359,115.0
8795,32009,32023,240.0
8796,35039,35043,69.0
8797,48049,48353,345.0
8798,06099,06077,465.0
8799,48179,48233,69.0
8800,06101,06113,295.0
8801,48191,48075,345.0
8802,35045,04017,920.0
8803,48053,48031,69.0
8804,48029,48187,1104.0
8805,48213,48349,207.0
8806,48007,48391,69.0
8807,48409,48297,69.0
8808,06033,06097,1089.0
8809,04013,04021,2957.0
8810,06063,06035,120.0
8811,48347,48419,276.0
8812,48139,48439,690.0
8813,06079,06083,460.0
8814,48471,48313,138.0
8815,48471,48407,138.0
8816,48317,48227,69.0
8817,35061,35001,230.0
8818,06107,06039,230.0
8819,48085,48121,483.0
8820,35025,48501,598.0
8821,48041,48185,897.0
8822,06055,06097,175.0
8823,06021,06007,60.0
8824,06019,06047,1875.0
8825,32015,32011,230.0
8826,48241,48351,414.0
8827,48451,48049,345.0
8828,48279,35041,230.0
8829,32011,32007,360.0
8830,48013,48297,138.0
8831,48451,48413,552.0
8832,48417,48133,138.0
8833,48487,48189,345.0
8834,06023,06105,175.0
8835,48339,48201,138.0
8836,48215,48047,138.0
8837,48091,48259,138.0
8838,48241,48457,276.0
8839,48085,48147,1035.0
8840,48113,48121,621.0
8841,06047,06043,60.0
8842,06063,06007,460.0
8843,48199,48291,138.0
8844,48339,48291,138.0
8845,48271,48463,138.0
8846,32021,32019,120.0
8847,48173,48081,138.0
8848,35047,35049,115.0
8849,48079,48501,69.0
8850,48045,48191,345.0
8851,06025,04027,822.0
8852,48371,48461,483.0
8853,06033,06097,60.0
8854,48061,48489,276.0
8855,06009,06109,345.0
8856,48231,48085,138.0
8857,48121,48237,345.0
8858,48091,48209,276.0
8859,48481,48321,414.0
8860,35007,08071,115.0
8861,48397,48085,690.0
8862,48309,48027,552.0
8863,48461,48329,138.0
8864,48473,48201,552.0
8865,48135,48461,345.0
8866,16083,32007,138.0
8867,06089,06035,189.0
8868,48285,48123,138.0
8869,06011,06021,60.0
8870,48289,48293,69.0
8871,35007,35021,69.0
8872,48507,48463,138.0
8873,06019,06031,405.0
8874,48055,48149,690.0
8875,35005,35025,138.0
8876,48151,48415,345.0
8877,48247,48505,138.0
8878,48161,48213,345.0
8879,48487,48155,483.0
8880,04005,04025,730.0
8881,48507,48163,276.0
8882,48371,48377,138.0
8883,06005,06017,60.0
8884,06009,06077,350.0
8885,48367,48425,345.0
8886,06107,06029,609.0
8887,48067,48315,69.0
8888,35013,35035,345.0
8889,48119,48231,69.0
8890,48395,48041,414.0
8891,48089,48149,138.0
8892,35001,35043,575.0
8893,04015,04025,169.0
8894,48497,48367,621.0
8895,06085,06069,115.0
8896,48125,48415,345.0
8897,48035,48221,46.0
8898,48149,48177,69.0
8899,48141,48229,115.0
8900,48009,48487,345.0
8901,48039,48321,345.0
8902,48339,48291,138.0
8903,48157,48481,483.0
8904,48199,48373,138.0
8905,48213,48113,690.0
8906,48231,48147,138.0
8907,48175,48469,138.0
8908,06019,06107,290.0
8909,48481,48149,138.0
8910,35005,35041,230.0
8911,48177,48255,138.0
8912,48057,48239,414.0
8913,32003,32023,598.0
8914,35007,35055,115.0
8915,48053,48491,69.0
8916,06001,06085,1305.0
8917,48007,48409,138.0
8918,06055,06097,405.0
8919,48125,48415,345.0
8920,48119,48277,207.0
8921,06083,06029,185.0
8922,48013,48255,345.0
8923,48231,48397,69.0
8924,48163,48013,690.0
8925,48427,48215,345.0
8926,48283,48163,276.0
8927,48213,48467,138.0
8928,48391,48355,138.0
8929,48477,48149,483.0
8930,48001,48225,207.0
8931,48097,48121,276.0
8932,48219,48501,230.0
8933,48027,48491,552.0
8934,48055,48177,414.0
8935,48441,48059,276.0
8936,48485,48487,69.0
8937,06047,06043,175.0
8938,48245,48291,276.0
8939,48289,48313,138.0
8940,48259,48031,138.0
8941,48473,48157,276.0
8942,48203,48459,138.0
8943,32005,32019,240.0
8944,48279,48219,345.0
8945,06047,06053,500.0
8946,06031,06029,120.0
8947,48273,48249,138.0
8948,48279,48375,230.0
8949,48435,48267,345.0
8950,48151,48263,69.0
8951,48477,48015,138.0
8952,06077,06067,345.0
8953,48209,48259,345.0
8954,06019,06047,190.0
8955,48131,48249,138.0
8956,06089,06103,180.0
8957,48467,48257,138.0
8958,48157,48321,345.0
8959,35033,35047,115.0
8960,35011,35009,69.0
8961,06019,06029,460.0
8962,06005,06009,180.0
8963,48045,48191,345.0
8964,48179,48483,161.0
8965,48289,48185,345.0
8966,48035,48251,69.0
8967,48241,48351,184.0
8968,48429,48503,414.0
8969,48381,48117,345.0
8970,48029,48325,276.0
8971,06089,06007,1000.0
8972,48379,48223,207.0
8973,04001,35029,345.0
8974,06079,06029,1000.0
8975,32031,32029,930.0
8976,48347,48401,345.0
8977,48187,48493,138.0
8978,48275,48207,621.0
8979,48029,48091,138.0
8980,06091,32031,240.0
8981,48353,48253,345.0
8982,48441,48259,345.0
8983,48427,48215,276.0
8984,32015,32013,240.0
8985,48013,48297,69.0
8986,48199,48241,138.0
8987,48289,48309,345.0
8988,48053,48453,414.0
8989,06019,06079,460.0
8990,48163,48127,138.0
8991,48055,48021,345.0
8992,48367,48363,138.0
8993,48453,48187,690.0
8994,48199,48245,368.0
8995,48041,48185,276.0
8996,48315,48343,69.0
8997,48151,48207,345.0
8998,06101,06077,460.0
8999,48187,48177,138.0
9000,48215,48061,552.0
9001,06101,06007,865.0
9002,06033,06045,60.0
9003,06101,06007,460.0
9004,48179,48375,230.0
9005,06081,06085,865.0
9006,35025,48501,238.0
9007,06079,06029,715.0
9008,35006,35031,115.0
9009,48149,48123,69.0
9010,48239,48321,276.0
9011,48153,48345,69.0
9012,06001,06077,345.0
9013,06047,06039,115.0
9014,48025,48409,69.0
9015,48093,48133,138.0
9016,32011,32013,345.0
9017,48299,48171,138.0
9018,35011,35041,345.0
9019,48259,48265,138.0
9020,48213,48423,69.0
9021,06081,06075,805.0
9022,48503,48237,345.0
9023,48451,48081,276.0
9024,06009,06099,230.0
9025,32023,32017,169.0
9026,48441,48081,276.0
9027,06001,06047,1000.0
9028,06045,06097,295.0
9029,06101,06067,635.0
9030,48353,48415,690.0
9031,06083,06029,70.0
9032,48009,48237,345.0
9033,48175,48255,345.0
9034,48439,48121,759.0
9035,48213,48467,138.0
9036,06085,06053,460.0
9037,48045,48069,345.0
9038,48097,48181,138.0
9039,48021,48491,414.0
9040,48381,48437,345.0
9041,48131,48047,138.0
9042,06099,06109,368.0
9043,32001,32015,230.0
9044,48409,48391,138.0
9045,04005,04013,690.0
9046,48265,48171,138.0
9047,48277,48147,414.0
9048,48245,48071,138.0
9049,48291,48071,138.0
9050,48187,48013,690.0
9051,48477,48149,345.0
9052,06047,06109,69.0
9053,48355,48249,138.0
9054,48381,48375,299.0
9055,04013,04017,345.0
9056,48341,48233,115.0
9057,48259,48171,138.0
9058,48499,48459,138.0
9059,48487,48197,69.0
9060,48093,48049,621.0
9061,48253,48433,69.0
9062,06035,06049,138.0
9063,06089,06011,460.0
9064,48029,48325,276.0
9065,35051,35053,115.0
9066,41035,06049,230.0
9067,48397,48257,552.0
9068,35023,35029,414.0
9069,48213,48349,69.0
9070,35039,35055,115.0
9071,35039,35043,69.0
9072,35045,35043,345.0
9073,48349,48113,345.0
9074,48367,48439,1104.0
9075,48339,48185,276.0
9076,48091,48209,138.0
9077,48279,48189,69.0
9078,48385,48463,69.0
9079,48065,48375,575.0
9080,48005,48073,345.0
9081,48281,48299,138.0
9082,06047,06029,500.0
9083,04027,04012,161.0
9084,06021,06103,60.0
9085,48313,48185,138.0
9086,48155,48125,345.0
9087,48441,48399,69.0
9088,04001,35003,69.0
9089,48303,48305,115.0
9090,48057,48409,138.0
9091,41035,06089,1000.0
9092,06047,06099,290.0
9093,06061,06017,60.0
9094,48349,48293,345.0
9095,32013,32029,345.0
9096,06059,06071,1460.0
9097,48497,48121,138.0
9098,06071,04012,322.0
9099,48475,48389,138.0
9100,35001,35031,230.0
9101,32031,32510,240.0
9102,35045,35001,345.0
9103,06079,06083,115.0
9104,48287,48149,69.0
9105,35057,35049,69.0
9106,35061,35053,115.0
9107,06097,06041,230.0
9108,48449,48203,345.0
9109,06061,06067,350.0
9110,35011,35019,345.0
9111,06001,06007,500.0
9112,48497,48097,138.0
9113,48343,48063,345.0
9114,48507,48127,138.0
9115,06057,06115,240.0
9116,06055,06095,115.0
9117,48089,48015,276.0
9118,48383,48235,207.0
9119,06019,06053,460.0
9120,06113,06095,175.0
9121,48379,48231,345.0
9122,48035,48309,345.0
9123,06011,06021,520.0
9124,48285,48177,69.0
9125,48013,48255,483.0
9126,48371,48105,207.0
9127,48451,48235,138.0
9128,48199,48351,500.0
9129,48487,48253,345.0
9130,48353,48415,690.0
9131,48221,48439,345.0
9132,48187,48493,138.0
9133,48291,48201,276.0
9134,48053,48299,276.0
9135,35005,35041,230.0
9136,48417,48253,345.0
9137,48475,48495,414.0
9138,04003,04019,230.0
9139,32029,32019,120.0
9140,48261,48355,345.0
9141,48261,48061,345.0
9142,48107,48153,115.0
9143,48451,48431,69.0
9144,06115,06061,60.0
9145,48251,48425,345.0
9146,48139,48113,345.0
9147,04013,04007,115.0
9148,48449,48203,345.0
9149,35001,35006,115.0
9150,48289,48293,69.0
9151,48441,48451,345.0
9152,48267,48327,138.0
9153,48467,48231,138.0
9154,48507,48463,138.0
9155,48253,48207,276.0
9156,48045,48069,345.0
9157,48303,48305,299.0
9158,48499,48467,69.0
9159,48417,48415,138.0
9160,48451,48049,345.0
9161,48457,48373,138.0
9162,48035,48217,138.0
9163,48309,48099,69.0
9164,06089,06105,405.0
9165,48451,48399,184.0
9166,48231,48223,138.0
9167,04011,35023,345.0
9168,06019,06031,405.0
9169,48427,48505,138.0
9170,48155,48197,138.0
9171,48175,48255,345.0
9172,48141,35035,115.0
9173,48397,48223,345.0
9174,48245,48339,230.0
9175,48427,48479,345.0
9176,48331,48491,138.0
9177,48275,48447,69.0
9178,35019,35037,115.0
9179,48337,48497,138.0
9180,48383,48105,69.0
9181,48135,48227,345.0
9182,48503,48023,138.0
9183,48035,48133,138.0
9184,48179,48075,345.0
9185,35028,35043,115.0
9186,48305,48169,69.0
9187,48055,48453,276.0
9188,48473,48015,276.0
9189,35015,35035,345.0
9190,32015,32023,230.0
9191,48167,48039,621.0
9192,48441,48059,138.0
9193,48119,48231,69.0
9194,06097,06095,230.0
9195,06107,06031,235.0
9196,48465,48435,138.0
9197,48423,48073,483.0
9198,48251,48221,276.0
9199,48133,48059,138.0
9200,35015,48279,345.0
9201,48141,35035,345.0
9202,48019,48265,138.0
9203,48205,48375,115.0
9204,04001,04011,345.0
9205,06073,06025,592.0
9206,48423,48467,138.0
9207,06113,06067,175.0
9208,48453,48331,345.0
9209,06013,06067,115.0
9210,06005,06077,460.0
9211,48291,48201,138.0
9212,04013,04012,230.0
9213,48267,48319,69.0
9214,35027,35035,184.0
9215,48487,48075,483.0
9216,48451,48327,138.0
9217,32033,32011,575.0
9218,48417,48207,345.0
9219,48113,48397,345.0
9220,48173,48383,69.0
9221,35007,35033,184.0
9222,06085,06069,115.0
9223,48055,48123,138.0
9224,48175,48469,276.0
